WorkerId|WorkTimeInSeconds|Query|URL|Relevance
66110208|335|the music man|http://en.wikipedia.org/wiki/The Music Man|3
33146762|15|the music man|http://en.wikipedia.org/wiki/The Music Man|3
87815437|80|the music man|http://en.wikipedia.org/wiki/The Music Man|0
58521720|38|the music man|http://en.wikipedia.org/wiki/The Music Man|2
14206182|92|the music man|http://en.wikipedia.org/wiki/The Music Man|3
24672457|21|dog heat|http://www.coyotecom.com/dogcamp.html|2
14206182|276|dog heat|http://www.coyotecom.com/dogcamp.html|0
95314404|21|dog heat|http://www.coyotecom.com/dogcamp.html|2
43975623|33|dog heat|http://www.coyotecom.com/dogcamp.html|0
43103317|42|dog heat|http://www.coyotecom.com/dogcamp.html|1
89410112|30|alexian brothers hospital|http://tn.allpages.com/chattanooga/health-medical/health-and-medical-centers/|1
45012728|48|alexian brothers hospital|http://tn.allpages.com/chattanooga/health-medical/health-and-medical-centers/|1
98861266|1025|alexian brothers hospital|http://tn.allpages.com/chattanooga/health-medical/health-and-medical-centers/|2
24672457|14|alexian brothers hospital|http://tn.allpages.com/chattanooga/health-medical/health-and-medical-centers/|2
66110208|81|alexian brothers hospital|http://tn.allpages.com/chattanooga/health-medical/health-and-medical-centers/|1
34801756|18|dogs for adoption|http://veterinary.tradeworlds.com/web_category_4041.html|2
50758155|73|dogs for adoption|http://veterinary.tradeworlds.com/web_category_4041.html|2
55234623|493|dogs for adoption|http://veterinary.tradeworlds.com/web_category_4041.html|1
24672457|11|dogs for adoption|http://veterinary.tradeworlds.com/web_category_4041.html|3
22755732|13|dogs for adoption|http://veterinary.tradeworlds.com/web_category_4041.html|-1
16400153|14|cell phones|http://www.1800mobiles.com/cellphone-reviews.html|3
18924213|12|cell phones|http://www.1800mobiles.com/cellphone-reviews.html|1
45012728|25|cell phones|http://www.1800mobiles.com/cellphone-reviews.html|3
14206182|15|cell phones|http://www.1800mobiles.com/cellphone-reviews.html|3
66110208|210|cell phones|http://www.1800mobiles.com/cellphone-reviews.html|0
45012728|35|wilson antenna|http://www.gijoesradioelectronics.com/|-1
24672457|9|wilson antenna|http://www.gijoesradioelectronics.com/|2
58521720|1120|wilson antenna|http://www.gijoesradioelectronics.com/|3
89410112|34|wilson antenna|http://www.gijoesradioelectronics.com/|0
25756414|11|wilson antenna|http://www.gijoesradioelectronics.com/|1
88232796|78|website design hosting|http://www.netidnow.com/categories-web-site-design.html|1
66110208|141|website design hosting|http://www.netidnow.com/categories-web-site-design.html|3
24672457|16|website design hosting|http://www.netidnow.com/categories-web-site-design.html|2
88028471|849|website design hosting|http://www.netidnow.com/categories-web-site-design.html|0
25756414|28|website design hosting|http://www.netidnow.com/categories-web-site-design.html|2
55234623|415|map of the united states|http://www.davidrumsey.com/directory/who/Rand+McNally/what/Timetable+Map/|2
34801756|21|map of the united states|http://www.davidrumsey.com/directory/who/Rand+McNally/what/Timetable+Map/|3
14206182|2781|map of the united states|http://www.davidrumsey.com/directory/who/Rand+McNally/what/Timetable+Map/|1
22755732|38|map of the united states|http://www.davidrumsey.com/directory/who/Rand+McNally/what/Timetable+Map/|1
66110208|270|map of the united states|http://www.davidrumsey.com/directory/who/Rand+McNally/what/Timetable+Map/|1
89410112|18|cell phones|http://en.wikipedia.org/wiki/TV_phone|2
50758155|14|cell phones|http://en.wikipedia.org/wiki/TV_phone|0
14206182|14|cell phones|http://en.wikipedia.org/wiki/TV_phone|0
48347147|10|cell phones|http://en.wikipedia.org/wiki/TV_phone|0
22755732|28|cell phones|http://en.wikipedia.org/wiki/TV_phone|2
25756414|7|website design hosting|http://www.folkd.com/q/search|1
49779286|36|website design hosting|http://www.folkd.com/q/search|0
50758155|49|website design hosting|http://www.folkd.com/q/search|0
34801756|63|website design hosting|http://www.folkd.com/q/search|0
66110208|43|website design hosting|http://www.folkd.com/q/search|3
14206182|15|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|3
24672457|15|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|2
89410112|21|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|2
25756414|4|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|2
18924213|18|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|3
43103317|38|alexian brothers hospital|http://en.wikipedia.org/wiki/Cellites|3
64050011|32|alexian brothers hospital|http://en.wikipedia.org/wiki/Cellites|2
43975623|66|alexian brothers hospital|http://en.wikipedia.org/wiki/Cellites|3
24672457|18|alexian brothers hospital|http://en.wikipedia.org/wiki/Cellites|3
25756414|19|alexian brothers hospital|http://en.wikipedia.org/wiki/Cellites|2
14206182|267|cell phones|http://en.wikipedia.org/wiki/Dead_zone_%28cell_phone%29|1
71228293|29|cell phones|http://en.wikipedia.org/wiki/Dead_zone_%28cell_phone%29|2
89410112|22|cell phones|http://en.wikipedia.org/wiki/Dead_zone_%28cell_phone%29|1
34264530|98|cell phones|http://en.wikipedia.org/wiki/Dead_zone_%28cell_phone%29|2
58521720|628|cell phones|http://en.wikipedia.org/wiki/Dead_zone_%28cell_phone%29|1
34801756|17|website design hosting|http://webdesignfinders.net/florida/interlachen/ecommerce-web-design.html|3
22755732|20|website design hosting|http://webdesignfinders.net/florida/interlachen/ecommerce-web-design.html|3
55234623|194|website design hosting|http://webdesignfinders.net/florida/interlachen/ecommerce-web-design.html|0
14206182|13|website design hosting|http://webdesignfinders.net/florida/interlachen/ecommerce-web-design.html|3
24672457|10|website design hosting|http://webdesignfinders.net/florida/interlachen/ecommerce-web-design.html|0
88028471|64|gps|http://www.gpsreview.net/category/gps-manufacturers/rand-mcnally/|2
23829497|2|gps|http://www.gpsreview.net/category/gps-manufacturers/rand-mcnally/|3
25756414|8|gps|http://www.gpsreview.net/category/gps-manufacturers/rand-mcnally/|2
24672457|13|gps|http://www.gpsreview.net/category/gps-manufacturers/rand-mcnally/|2
71228293|28|gps|http://www.gpsreview.net/category/gps-manufacturers/rand-mcnally/|2
45012728|25|cell phones|http://www.cell-phone-advice.com/|1
66110208|52|cell phones|http://www.cell-phone-advice.com/|0
25756414|11|cell phones|http://www.cell-phone-advice.com/|0
85236470|3463|cell phones|http://www.cell-phone-advice.com/|0
89410112|17|cell phones|http://www.cell-phone-advice.com/|3
85236470|3303|dog heat|http://www.rainbowsbridge.com/New_Beginnings/Your_Pets_health/Your_Pets_Health.aspx|3
14679385|51|dog heat|http://www.rainbowsbridge.com/New_Beginnings/Your_Pets_health/Your_Pets_Health.aspx|2
55234623|213|dog heat|http://www.rainbowsbridge.com/New_Beginnings/Your_Pets_health/Your_Pets_Health.aspx|2
16400153|23|dog heat|http://www.rainbowsbridge.com/New_Beginnings/Your_Pets_health/Your_Pets_Health.aspx|3
24672457|21|dog heat|http://www.rainbowsbridge.com/New_Beginnings/Your_Pets_health/Your_Pets_Health.aspx|2
25756414|8|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_signal|1
16400153|15|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_signal|1
66110208|288|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_signal|2
24672457|14|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_signal|2
45012728|43|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_signal|1
16400153|13|dogs for adoption|http://petsfact.com/DogAdoption.php|0
34264530|20|dogs for adoption|http://petsfact.com/DogAdoption.php|3
89410112|17|dogs for adoption|http://petsfact.com/DogAdoption.php|0
88028471|25|dogs for adoption|http://petsfact.com/DogAdoption.php|3
22755732|14|dogs for adoption|http://petsfact.com/DogAdoption.php|3
50758155|42|website design hosting|http://www.5shades.com/|3
25756414|13|website design hosting|http://www.5shades.com/|3
24672457|14|website design hosting|http://www.5shades.com/|3
43103317|56|website design hosting|http://www.5shades.com/|-1
55234623|353|website design hosting|http://www.5shades.com/|3
66110208|321|gps|http://en.wikipedia.org/wiki/GPS_time|1
89410112|27|gps|http://en.wikipedia.org/wiki/GPS_time|2
24672457|9|gps|http://en.wikipedia.org/wiki/GPS_time|2
55234623|86|gps|http://en.wikipedia.org/wiki/GPS_time|3
14206182|13|gps|http://en.wikipedia.org/wiki/GPS_time|0
14206182|22|cell phones|http://www.overstock.com/Electronics/Cell-Phones/Clearance,/clearance,/912/cat.html|0
66110208|136|cell phones|http://www.overstock.com/Electronics/Cell-Phones/Clearance,/clearance,/912/cat.html|2
49779286|14|cell phones|http://www.overstock.com/Electronics/Cell-Phones/Clearance,/clearance,/912/cat.html|0
18307645|75|cell phones|http://www.overstock.com/Electronics/Cell-Phones/Clearance,/clearance,/912/cat.html|0
45012728|15|cell phones|http://www.overstock.com/Electronics/Cell-Phones/Clearance,/clearance,/912/cat.html|1
85236470|3237|dog heat|http://www.seefido.com/html/how_can_i_foresee_my_female_do.htm|3
18924213|192|dog heat|http://www.seefido.com/html/how_can_i_foresee_my_female_do.htm|1
16400153|33|dog heat|http://www.seefido.com/html/how_can_i_foresee_my_female_do.htm|1
22755732|25|dog heat|http://www.seefido.com/html/how_can_i_foresee_my_female_do.htm|0
55234623|400|dog heat|http://www.seefido.com/html/how_can_i_foresee_my_female_do.htm|1
43103317|45|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexian_Nuns|3
18924213|22|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexian_Nuns|3
45012728|19|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexian_Nuns|2
22755732|11|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexian_Nuns|3
14206182|298|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexian_Nuns|3
45012728|21|gps|http://buy.ecplaza.net/search/1s1nf20sell/gps_6_inches.html|1
88028471|23|gps|http://buy.ecplaza.net/search/1s1nf20sell/gps_6_inches.html|3
89410112|31|gps|http://buy.ecplaza.net/search/1s1nf20sell/gps_6_inches.html|3
25756414|17|gps|http://buy.ecplaza.net/search/1s1nf20sell/gps_6_inches.html|2
43103317|62|gps|http://buy.ecplaza.net/search/1s1nf20sell/gps_6_inches.html|3
89410112|20|dogs for adoption|http://en.wikipedia.org/wiki/SPCA|1
66110208|104|dogs for adoption|http://en.wikipedia.org/wiki/SPCA|3
34264530|438|dogs for adoption|http://en.wikipedia.org/wiki/SPCA|0
14206182|15|dogs for adoption|http://en.wikipedia.org/wiki/SPCA|1
24672457|9|dogs for adoption|http://en.wikipedia.org/wiki/SPCA|1
24672457|19|gps|http://en.wikipedia.org/wiki/Global%20Positioning%20System|2
18924213|11|gps|http://en.wikipedia.org/wiki/Global%20Positioning%20System|1
34264530|19|gps|http://en.wikipedia.org/wiki/Global%20Positioning%20System|3
45012728|7|gps|http://en.wikipedia.org/wiki/Global%20Positioning%20System|2
43975623|75|gps|http://en.wikipedia.org/wiki/Global%20Positioning%20System|2
64050011|6|the music man|http://www.teachwithmovies.org/guides/music-man.html|3
34264530|43|the music man|http://www.teachwithmovies.org/guides/music-man.html|2
22755732|14|the music man|http://www.teachwithmovies.org/guides/music-man.html|3
18924213|17|the music man|http://www.teachwithmovies.org/guides/music-man.html|3
77124817|63|the music man|http://www.teachwithmovies.org/guides/music-man.html|2
18924213|35|wilson antenna|http://busca.nerdown.com/motorola-antenna/|-1
14206182|13|wilson antenna|http://busca.nerdown.com/motorola-antenna/|-1
39917269|9|wilson antenna|http://busca.nerdown.com/motorola-antenna/|3
43103317|79|wilson antenna|http://busca.nerdown.com/motorola-antenna/|-1
34801756|10|wilson antenna|http://busca.nerdown.com/motorola-antenna/|-1
22755732|13|website design hosting|http://paintscape.net/|3
14206182|19|website design hosting|http://paintscape.net/|3
85236470|3399|website design hosting|http://paintscape.net/|2
34801756|17|website design hosting|http://paintscape.net/|3
88028471|62|website design hosting|http://paintscape.net/|3
89410112|26|cell phones|http://www.cellphone-plans.net/|2
16400153|26|cell phones|http://www.cellphone-plans.net/|-1
25756414|14|cell phones|http://www.cellphone-plans.net/|0
88028471|549|cell phones|http://www.cellphone-plans.net/|2
85236470|2559|cell phones|http://www.cellphone-plans.net/|2
25756414|17|the secret garden|http://ichiba.geocities.jp/yunqihao8/jpcity-1580.html|0
46602775|161|the secret garden|http://ichiba.geocities.jp/yunqihao8/jpcity-1580.html|3
50758155|23|the secret garden|http://ichiba.geocities.jp/yunqihao8/jpcity-1580.html|0
16400153|33|the secret garden|http://ichiba.geocities.jp/yunqihao8/jpcity-1580.html|0
45012728|18|the secret garden|http://ichiba.geocities.jp/yunqihao8/jpcity-1580.html|3
43103317|54|the music man|http://ichiba.geocities.jp/yunqihao8/jpcity-2635.html|-1
89410112|25|the music man|http://ichiba.geocities.jp/yunqihao8/jpcity-2635.html|-1
85236470|3444|the music man|http://ichiba.geocities.jp/yunqihao8/jpcity-2635.html|-1
55234623|556|the music man|http://ichiba.geocities.jp/yunqihao8/jpcity-2635.html|-1
18924213|22|the music man|http://ichiba.geocities.jp/yunqihao8/jpcity-2635.html|0
18924213|13|cell phones|http://en.wikipedia.org/wiki/Mobile_telephony|1
14206182|340|cell phones|http://en.wikipedia.org/wiki/Mobile_telephony|0
45012728|8|cell phones|http://en.wikipedia.org/wiki/Mobile_telephony|2
16400153|17|cell phones|http://en.wikipedia.org/wiki/Mobile_telephony|2
34264530|517|cell phones|http://en.wikipedia.org/wiki/Mobile_telephony|0
55234623|76|website design hosting|http://ambitiousdesign.com/sitemap.asp|-1
88028471|331|website design hosting|http://ambitiousdesign.com/sitemap.asp|-1
34801756|13|website design hosting|http://ambitiousdesign.com/sitemap.asp|-1
14679385|28|website design hosting|http://ambitiousdesign.com/sitemap.asp|-1
14206182|10|website design hosting|http://ambitiousdesign.com/sitemap.asp|-1
89410112|17|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexians|2
24672457|86|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexians|0
33146762|14|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexians|3
16400153|37|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexians|3
50758155|17|alexian brothers hospital|http://en.wikipedia.org/wiki/Alexians|1
89410112|15|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(1962_film)|3
50758155|14|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(1962_film)|3
22755732|9|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(1962_film)|1
34264530|546|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(1962_film)|1
14679385|11|the music man|http://en.wikipedia.org/wiki/The_Music_Man_(1962_film)|1
58521720|29|cell phones|http://en.wikipedia.org/wiki/Dropped_call|1
43103317|72|cell phones|http://en.wikipedia.org/wiki/Dropped_call|2
22755732|35|cell phones|http://en.wikipedia.org/wiki/Dropped_call|0
66110208|208|cell phones|http://en.wikipedia.org/wiki/Dropped_call|-1
14206182|10|cell phones|http://en.wikipedia.org/wiki/Dropped_call|1
55234623|49|website design hosting|http://en.wikipedia.org/wiki/Web_hosting_service|3
14206182|258|website design hosting|http://en.wikipedia.org/wiki/Web_hosting_service|2
66110208|155|website design hosting|http://en.wikipedia.org/wiki/Web_hosting_service|2
34801756|19|website design hosting|http://en.wikipedia.org/wiki/Web_hosting_service|2
16400153|20|website design hosting|http://en.wikipedia.org/wiki/Web_hosting_service|3
88028471|505|dogs for adoption|http://cork.gumtree.ie/cork/25/32724725.html|2
45012728|13|dogs for adoption|http://cork.gumtree.ie/cork/25/32724725.html|0
24672457|22|dogs for adoption|http://cork.gumtree.ie/cork/25/32724725.html|1
66110208|95|dogs for adoption|http://cork.gumtree.ie/cork/25/32724725.html|0
55234623|183|dogs for adoption|http://cork.gumtree.ie/cork/25/32724725.html|0
24672457|11|gps|http://www.retrevo.com/samples/AvMap-GPS.html|0
33146762|16|gps|http://www.retrevo.com/samples/AvMap-GPS.html|3
18924213|23|gps|http://www.retrevo.com/samples/AvMap-GPS.html|2
14206182|2772|gps|http://www.retrevo.com/samples/AvMap-GPS.html|1
89410112|24|gps|http://www.retrevo.com/samples/AvMap-GPS.html|3
45012728|30|gps|http://shopping.yahoo.com/p:Garmin%20nuvi%20350%20GPS%20Receiver:1993024490|1
34264530|147|gps|http://shopping.yahoo.com/p:Garmin%20nuvi%20350%20GPS%20Receiver:1993024490|0
88028471|71|gps|http://shopping.yahoo.com/p:Garmin%20nuvi%20350%20GPS%20Receiver:1993024490|0
24672457|21|gps|http://shopping.yahoo.com/p:Garmin%20nuvi%20350%20GPS%20Receiver:1993024490|1
18924213|15|gps|http://shopping.yahoo.com/p:Garmin%20nuvi%20350%20GPS%20Receiver:1993024490|0
58521720|32|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|-1
89410112|40|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|2
16400153|34|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|0
49779286|27|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|0
39917269|9|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|3
66110208|260|dogs for adoption|http://dogs4sale.com.au/Rescue_Organisations.htm|3
18924213|16|dogs for adoption|http://dogs4sale.com.au/Rescue_Organisations.htm|3
89410112|21|dogs for adoption|http://dogs4sale.com.au/Rescue_Organisations.htm|2
58521720|359|dogs for adoption|http://dogs4sale.com.au/Rescue_Organisations.htm|2
50758155|57|dogs for adoption|http://dogs4sale.com.au/Rescue_Organisations.htm|3
50758155|11|dogs for adoption|http://sisterone.yourfreehosting.net/chemicalc3/rottweiler-puppies-for-adoption.html|-1
16400153|50|dogs for adoption|http://sisterone.yourfreehosting.net/chemicalc3/rottweiler-puppies-for-adoption.html|-1
14206182|11|dogs for adoption|http://sisterone.yourfreehosting.net/chemicalc3/rottweiler-puppies-for-adoption.html|-1
25756414|8|dogs for adoption|http://sisterone.yourfreehosting.net/chemicalc3/rottweiler-puppies-for-adoption.html|0
66110208|267|dogs for adoption|http://sisterone.yourfreehosting.net/chemicalc3/rottweiler-puppies-for-adoption.html|3
49779286|16|wilson antenna|http://cellphone-store.com/xmas-sale-holiday-sale-cellular-accessory-sale.html|-1
16400153|26|wilson antenna|http://cellphone-store.com/xmas-sale-holiday-sale-cellular-accessory-sale.html|0
25756414|12|wilson antenna|http://cellphone-store.com/xmas-sale-holiday-sale-cellular-accessory-sale.html|0
43103317|48|wilson antenna|http://cellphone-store.com/xmas-sale-holiday-sale-cellular-accessory-sale.html|-1
55234623|432|wilson antenna|http://cellphone-store.com/xmas-sale-holiday-sale-cellular-accessory-sale.html|0
14206182|2788|dogs for adoption|http://www.lvrealty.net/community-information/las-vegas/adoptable-dogs|2
89410112|22|dogs for adoption|http://www.lvrealty.net/community-information/las-vegas/adoptable-dogs|3
58521720|907|dogs for adoption|http://www.lvrealty.net/community-information/las-vegas/adoptable-dogs|2
66110208|61|dogs for adoption|http://www.lvrealty.net/community-information/las-vegas/adoptable-dogs|0
39917269|4|dogs for adoption|http://www.lvrealty.net/community-information/las-vegas/adoptable-dogs|0
58521720|29|the music man|http://www.gmanmusic.com/|0
89410112|25|the music man|http://www.gmanmusic.com/|0
50758155|19|the music man|http://www.gmanmusic.com/|0
66110208|339|the music man|http://www.gmanmusic.com/|0
24672457|10|the music man|http://www.gmanmusic.com/|0
55234623|76|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|3
24672457|18|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2
58521720|872|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|3
45012728|27|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2
89410112|36|website design hosting|http://www.e2solutions.net/articles/web-hosting-articles.html|2
34264530|50|website design hosting|http://www.gensap.com/New_York_web_hosting/|-1
89410112|18|website design hosting|http://www.gensap.com/New_York_web_hosting/|-1
25756414|9|website design hosting|http://www.gensap.com/New_York_web_hosting/|-1
16400153|23|website design hosting|http://www.gensap.com/New_York_web_hosting/|-1
55234623|203|website design hosting|http://www.gensap.com/New_York_web_hosting/|-1
43975623|49|website design hosting|http://www.iceberghosting.com/index.php|0
18924213|14|website design hosting|http://www.iceberghosting.com/index.php|3
58521720|675|website design hosting|http://www.iceberghosting.com/index.php|0
88028471|16|website design hosting|http://www.iceberghosting.com/index.php|3
55234623|483|website design hosting|http://www.iceberghosting.com/index.php|3
89410112|42|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|0
43103317|60|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3
14206182|64|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3
88028471|14|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|-1
58521720|443|alexian brothers hospital|http://en.wikipedia.org/wiki/Brothers_of_Saint_Alexius|3
16400153|30|website design hosting|http://www.imworks.com/|3
66110208|187|website design hosting|http://www.imworks.com/|-1
55234623|104|website design hosting|http://www.imworks.com/|0
24672457|14|website design hosting|http://www.imworks.com/|3
50758155|24|website design hosting|http://www.imworks.com/|0
89410112|49|map of the united states|http://activefiremaps.fs.fed.us/|3
16400153|18|map of the united states|http://activefiremaps.fs.fed.us/|1
24672457|9|map of the united states|http://activefiremaps.fs.fed.us/|2
14206182|15|map of the united states|http://activefiremaps.fs.fed.us/|2
58521720|110|map of the united states|http://activefiremaps.fs.fed.us/|0
14206182|345|dogs for adoption|http://en.wikipedia.org/wiki/Greyhound_adoption|1
24672457|20|dogs for adoption|http://en.wikipedia.org/wiki/Greyhound_adoption|2
14679385|8|dogs for adoption|http://en.wikipedia.org/wiki/Greyhound_adoption|1
89410112|16|dogs for adoption|http://en.wikipedia.org/wiki/Greyhound_adoption|-1
66110208|319|dogs for adoption|http://en.wikipedia.org/wiki/Greyhound_adoption|3
88232796|19|gps|http://en.wikipedia.org/wiki/NAVSTAR|0
55234623|489|gps|http://en.wikipedia.org/wiki/NAVSTAR|3
50758155|86|gps|http://en.wikipedia.org/wiki/NAVSTAR|1
14206182|9|gps|http://en.wikipedia.org/wiki/NAVSTAR|1
24672457|18|gps|http://en.wikipedia.org/wiki/NAVSTAR|0
89410112|40|dogs for adoption|http://www.coloradogreyhoundadoption.org/content/view/46/109/|2
34264530|25|dogs for adoption|http://www.coloradogreyhoundadoption.org/content/view/46/109/|-1
43103317|56|dogs for adoption|http://www.coloradogreyhoundadoption.org/content/view/46/109/|3
24672457|17|dogs for adoption|http://www.coloradogreyhoundadoption.org/content/view/46/109/|2
45012728|25|dogs for adoption|http://www.coloradogreyhoundadoption.org/content/view/46/109/|2
14206182|2778|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_38.cfm|2
22755732|64|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_38.cfm|2
88028471|17|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_38.cfm|3
55234623|310|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_38.cfm|2
71228293|25|dog heat|http://www.bestfriendspetcare.com/bf_pethealth_38.cfm|1
24672457|17|alexian brothers hospital|http://en.wikipedia.org/wiki/Congregatio_Fratrum_Cellitarum_seu_Alexianorum|3
51894702|79|alexian brothers hospital|http://en.wikipedia.org/wiki/Congregatio_Fratrum_Cellitarum_seu_Alexianorum|-1
45012728|9|alexian brothers hospital|http://en.wikipedia.org/wiki/Congregatio_Fratrum_Cellitarum_seu_Alexianorum|0
66110208|259|alexian brothers hospital|http://en.wikipedia.org/wiki/Congregatio_Fratrum_Cellitarum_seu_Alexianorum|0
39917269|13|alexian brothers hospital|http://en.wikipedia.org/wiki/Congregatio_Fratrum_Cellitarum_seu_Alexianorum|0
89410112|16|alexian brothers hospital|http://en.wikipedia.org/wiki/St._Alexius_Medical_Center_(Illinois)|3
18924213|15|alexian brothers hospital|http://en.wikipedia.org/wiki/St._Alexius_Medical_Center_(Illinois)|0
55234623|296|alexian brothers hospital|http://en.wikipedia.org/wiki/St._Alexius_Medical_Center_(Illinois)|2
45012728|30|alexian brothers hospital|http://en.wikipedia.org/wiki/St._Alexius_Medical_Center_(Illinois)|2
22755732|41|alexian brothers hospital|http://en.wikipedia.org/wiki/St._Alexius_Medical_Center_(Illinois)|2
24672457|90|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_reception|2
22755732|13|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_reception|3
50758155|20|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_reception|0
58521720|416|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_reception|1
66110208|331|cell phones|http://en.wikipedia.org/wiki/Mobile_phone_reception|2
50758155|81|the music man|http://en.wikipedia.org/wiki/The_Musicman|3
16400153|13|the music man|http://en.wikipedia.org/wiki/The_Musicman|3
34801756|12|the music man|http://en.wikipedia.org/wiki/The_Musicman|2
89410112|44|the music man|http://en.wikipedia.org/wiki/The_Musicman|3
22755732|10|the music man|http://en.wikipedia.org/wiki/The_Musicman|3
50758155|28|dog heat|http://www.canine-epilepsy-guardian-angels.com/heat_illnesses.html|3
14206182|12|dog heat|http://www.canine-epilepsy-guardian-angels.com/heat_illnesses.html|3
43103317|36|dog heat|http://www.canine-epilepsy-guardian-angels.com/heat_illnesses.html|3
25756414|9|dog heat|http://www.canine-epilepsy-guardian-angels.com/heat_illnesses.html|3
45012728|13|dog heat|http://www.canine-epilepsy-guardian-angels.com/heat_illnesses.html|3
95314404|22|website design hosting|http://www.madmoosestudio.com/|2
66110208|48|website design hosting|http://www.madmoosestudio.com/|3
58521720|520|website design hosting|http://www.madmoosestudio.com/|0
45012728|21|website design hosting|http://www.madmoosestudio.com/|0
43103317|46|website design hosting|http://www.madmoosestudio.com/|3
43103317|58|dog heat|http://www.categorysearches.com/|-1
24672457|10|dog heat|http://www.categorysearches.com/|3
25756414|10|dog heat|http://www.categorysearches.com/|0
55234623|112|dog heat|http://www.categorysearches.com/|3
18924213|17|dog heat|http://www.categorysearches.com/|0
71228293|18|map of the united states|http://bobmccarty.com/2008/12/29/russian-solves-college-football-playoff-dilemma/|0
55234623|477|map of the united states|http://bobmccarty.com/2008/12/29/russian-solves-college-football-playoff-dilemma/|0
18924213|12|map of the united states|http://bobmccarty.com/2008/12/29/russian-solves-college-football-playoff-dilemma/|0
14206182|2640|map of the united states|http://bobmccarty.com/2008/12/29/russian-solves-college-football-playoff-dilemma/|0
46602775|116|map of the united states|http://bobmccarty.com/2008/12/29/russian-solves-college-football-playoff-dilemma/|0
89410112|27|map of the united states|http://www.osha.gov/|0
25756414|8|map of the united states|http://www.osha.gov/|0
18924213|25|map of the united states|http://www.osha.gov/|0
45012728|9|map of the united states|http://www.osha.gov/|1
48347147|10|map of the united states|http://www.osha.gov/|0
50758155|16|website design hosting|http://www.newtechweb.com/|3
66110208|228|website design hosting|http://www.newtechweb.com/|3
88028471|22|website design hosting|http://www.newtechweb.com/|3
16400153|20|website design hosting|http://www.newtechweb.com/|3
85236470|37|website design hosting|http://www.newtechweb.com/|1
66110208|48|alexian brothers hospital|http://en.wikipedia.org/wiki/Lollhorden|0
18924213|14|alexian brothers hospital|http://en.wikipedia.org/wiki/Lollhorden|3
14206182|10|alexian brothers hospital|http://en.wikipedia.org/wiki/Lollhorden|1
34801756|12|alexian brothers hospital|http://en.wikipedia.org/wiki/Lollhorden|0
25756414|9|alexian brothers hospital|http://en.wikipedia.org/wiki/Lollhorden|1
50758155|16|website design hosting|http://www.madmoosestudio.com/website-design-services.html|3
48347147|39|website design hosting|http://www.madmoosestudio.com/website-design-services.html|2
16400153|11|website design hosting|http://www.madmoosestudio.com/website-design-services.html|3
